F1,F2,F3,Target
-3.63,0.46361302,3.13750207,T
-3.28,0.515330773,3.48750207,T
-0.523,0.922718901,6.24450207,T
5.07,1.749168592,11.83750207,T
-18.1,-1.674546651,-11.33249793,T
-23.7,-2.502030698,-16.93249793,T
-36.6,-4.408199306,-29.83249793,T
6.23,1.920576002,12.99750207,T
2.98,1.440339725,9.74750207,T
2.16,1.319172418,8.92750207,T
-32.5,-3.802362772,-25.73249793,T
27.1,5.004431727,33.86750207,T
16.3,3.408569636,23.06750207,T
-53.5,-6.905427948,-46.73249793,T
-24.3,-2.590689703,-17.53249793,T
13.2,2.95049811,19.96750207,T
-44.5,-5.575542872,-37.73249793,T
-31.4,-3.639821263,-24.63249793,T
34.5,6.097892789,41.26750207,T
-1.19,0.82415964,5.57750207,T
-13.3,-0.965274611,-6.53249793,T
-16.5,-1.438122638,-9.73249793,T
18.2,3.689323152,24.96750207,T
-23.6,-2.487254197,-16.83249793,T
12.7,2.876615606,19.46750207,T
5.34,1.789065145,12.10750207,T
-11.2,-0.654968094,-4.43249793,T
26.4,4.900996221,33.16750207,T
-8.68,-0.282600273,-1.91249793,T
30.2,5.462503253,36.96750207,T
-40.6,-4.99925934,-33.83249793,T
-0.231,0.965866283,6.53650207,T
42.8,7.324342358,49.56750207,T
-14.9,-1.201698625,-8.13249793,T
-3.52,0.479867171,3.24750207,T
24.4,4.605466204,31.16750207,T
17.9,3.64499365,24.66750207,T
6.96,2.028444458,13.72750207,T
-3.47,0.487255421,3.29750207,T
-14.2,-1.098263119,-7.43249793,T
-14.8,-1.186922124,-8.03249793,T
24.5,4.620242705,31.26750207,T
9.92,2.465828883,16.68750207,T
-28.7,-3.24085574,-21.93249793,T
-33.3,-3.920574779,-26.53249793,T
-21.8,-2.221277182,-15.03249793,T
-14,-1.068710117,-7.23249793,T
15.9,3.349463633,22.66750207,T
59,9.718135494,65.76750207,T
17.6,3.600664147,24.36750207,T
22.2,4.280383186,28.96750207,T
8.99,2.328407425,15.75750207,T
-22.7,-2.35426569,-15.93249793,T
15.5,3.29035763,22.26750207,T
-6.62,0.021795645,0.14750207,T
16.9,3.497228641,23.66750207,T
-7.85,-0.159955316,-1.08249793,T
-24.6,-2.635019206,-17.83249793,T
33.8,5.994457283,40.56750207,T
-56.6,-7.363499474,-49.83249793,T
-54.7,-7.082745958,-47.93249793,T
-28.8,-3.255632241,-22.03249793,T
7.85,2.159955316,14.61750207,T
-19.1,-1.82231166,-12.33249793,T
-12.8,-0.891392107,-6.03249793,T
-42.1,-5.220906852,-35.33249793,T
17.8,3.630217149,24.56750207,T
-2.51,0.629109829,4.25750207,T
-14.4,-1.12781612,-7.63249793,T
1.29,1.190616861,8.05750207,T
-5.96,0.11932055,0.80750207,T
1.39,1.205393362,8.15750207,T
-26.7,-2.945325723,-19.93249793,T
-8.48,-0.253047271,-1.71249793,T
21.6,4.191724181,28.36750207,T
23.7,4.502030698,30.46750207,T
6.97,2.029922108,13.73750207,T
13.6,3.009604114,20.36750207,T
-6.83,-0.009235007,-0.06249793,T
33.4,5.935351279,40.16750207,T
-31.3,-3.625044762,-24.53249793,T
7.07,2.044698609,13.83750207,T
11.8,2.743627099,18.56750207,T
-39.5,-4.836717831,-32.73249793,T
-51.9,-6.669003934,-45.13249793,T
25.8,4.812337216,32.56750207,T
6.61,1.976726705,13.37750207,T
35.6,6.260434298,42.36750207,T
16.8,3.482452141,23.56750207,T
41,7.058365343,47.76750207,T
5.7,1.842260548,12.46750207,T
22.8,4.369042191,29.56750207,T
22.7,4.35426569,29.46750207,T
-62.8,-8.279642525,-56.03249793,T
6.2,1.916143052,12.96750207,T
2.98,1.440339725,9.74750207,T
-63,-8.309195527,-56.23249793,T
-29.6,-3.373844248,-22.83249793,T
19.9,3.940523667,26.66750207,T
14.4,3.12781612,21.16750207,T
5.15,1.760989793,11.91750207,T
8.97,2.325452125,15.73750207,T
6.43,1.950129004,13.19750207,T
6.68,1.987070256,13.44750207,T
13.1,2.93572161,19.86750207,T
32.2,5.758033269,38.96750207,T
-15.1,-1.231251626,-8.33249793,T
25.2,4.723678211,31.96750207,T
-19.5,-1.881417663,-12.73249793,T
-38.2,-4.64462332,-31.43249793,T
-9.9,-0.462873583,-3.13249793,T
-59.5,-7.792017998,-52.73249793,T
8.05,2.189508317,14.81750207,T
2.33,1.344292469,9.09750207,T
37.4,6.526411313,44.16750207,T
23.1,4.413371693,29.86750207,T
9.93,2.467306533,16.69750207,T
24.5,4.620242705,31.26750207,T
22,4.250830184,28.76750207,T
-8.08,-0.193941268,-1.31249793,T
-23.5,-2.472477697,-16.73249793,T
-26,-2.841890218,-19.23249793,T
-24.2,-2.575913202,-17.43249793,T
3.1,1.458071526,9.86750207,T
-29.1,-3.299961743,-22.33249793,T
-13.1,-0.93572161,-6.33249793,T
13.9,3.053933616,20.66750207,T
-16.3,-1.408569636,-9.53249793,T
-31.4,-3.639821263,-24.63249793,T
41.7,7.161800849,48.46750207,T
-12.8,-0.891392107,-6.03249793,T
23.5,4.472477697,30.26750207,T
-9.04,-0.335795676,-2.27249793,T
50.7,8.491685924,57.46750207,T
-0.542,0.919911365,6.22550207,T
16.8,3.482452141,23.56750207,T
-1.9,0.719246484,4.86750207,T
-29.3,-3.329514745,-22.53249793,T
-9.54,-0.40967818,-2.77249793,T
16.8,3.482452141,23.56750207,T
6.9,2.019578558,13.66750207,T
-5.08,0.249353757,1.68750207,T
-25.6,-2.782784214,-18.83249793,T
33,5.876245276,39.76750207,T
1.7,1.251200514,8.46750207,T
6.43,1.950129004,13.19750207,T
-3.3,0.512375472,3.46750207,T
-29.8,-3.403397249,-23.03249793,T
30.3,5.477279754,37.06750207,T
41.7,7.161800849,48.46750207,T
6.68,1.987070256,13.44750207,T
-24.7,-2.649795707,-17.93249793,T
7.31,2.080162211,14.07750207,T
-23.3,-2.442924695,-16.53249793,T
7.12,2.05208686,13.88750207,T
8.17,2.207240118,14.93750207,T
-19.2,-1.837088161,-12.43249793,T
-21.6,-2.191724181,-14.83249793,T
10.1,2.492426585,16.86750207,T
-8.68,-0.282600273,-1.91249793,T
-10.2,-0.507203085,-3.43249793,T
-38.1,-4.629846819,-31.33249793,T
-7.9,-0.167343566,-1.13249793,T
-27.2,-3.019208228,-20.43249793,T
30,5.432950251,36.76750207,T
15.1,3.231251626,21.86750207,T
31.3,5.625044762,38.06750207,T
20.1,3.970076668,26.86750207,T
-30.5,-3.506832755,-23.73249793,T
0.689,1.101810091,7.45650207,T
13.1,2.93572161,19.86750207,T
30.1,5.447726752,36.86750207,T
20.3,3.99962967,27.06750207,T
-20.9,-2.088288675,-14.13249793,T
-41.7,-5.161800849,-34.93249793,T
-33.6,-3.964904281,-26.83249793,T
24.2,4.575913202,30.96750207,T
-10.1,-0.492426585,-3.33249793,T
-50.6,-6.476909423,-43.83249793,T
35,6.171775293,41.76750207,T
7.35,2.086072812,14.11750207,T
-48.7,-6.196155907,-41.93249793,T
40.4,6.969706338,47.16750207,T
9.65,2.425932331,16.41750207,T
-29.2,-3.314738244,-22.43249793,T
-20.1,-1.970076668,-13.33249793,T
-24.6,-2.635019206,-17.83249793,T
-60.7,-7.969336008,-53.93249793,T
-45.4,-5.70853138,-38.63249793,T
15.4,3.275581129,22.16750207,T
1.74,1.257111115,8.50750207,T
7.92,2.170298866,14.68750207,T
26.9,4.974878725,33.66750207,T
-6.02,0.11045465,0.74750207,T
-14.7,-1.172145623,-7.93249793,T
-16.6,-1.452899139,-9.83249793,T
-1.95,0.711858234,4.81750207,T
-28.7,-3.24085574,-21.93249793,T
30.2,5.462503253,36.96750207,T
1.4,1.206871012,8.16750207,T
-22.6,-2.339489189,-15.83249793,T
-13.6,-1.009604114,-6.83249793,T
-32.1,-3.743256769,-25.33249793,T
-22.7,-2.35426569,-15.93249793,T
-18.6,-1.748429156,-11.83249793,T
-9.28,-0.371259278,-2.51249793,T
-4.22,0.376431665,2.54750207,T
0.177,1.026154406,6.94450207,T
16.2,3.393793136,22.96750207,T
-16.8,-1.482452141,-10.03249793,T
-0.371,0.945179182,6.39650207,T
37.7,6.570740815,44.46750207,T
-13.8,-1.039157115,-7.03249793,T
-1.59,0.765053637,5.17750207,T
-51.4,-6.59512143,-44.63249793,T
-26.9,-2.974878725,-20.13249793,T
-49.3,-6.284814913,-42.53249793,T
7.41,2.094938712,14.17750207,T
14.6,3.157369122,21.36750207,T
-14.3,-1.11303962,-7.53249793,T
3.93,1.580716483,10.69750207,T
-25.8,-2.812337216,-19.03249793,T
20.2,3.984853169,26.96750207,T
-6.98,-0.031399758,-0.21249793,T
-16.6,-1.452899139,-9.83249793,T
-1.15,0.83007024,5.61750207,T
25.3,4.738454712,32.06750207,T
-2.42,0.64240868,4.34750207,T
-20,-1.955300167,-13.23249793,T
-8,-0.182120067,-1.23249793,T
6.9,2.019578558,13.66750207,T
9.37,2.384558128,16.13750207,T
-29.8,-3.403397249,-23.03249793,T
-23.9,-2.5315837,-17.13249793,T
-6.15,0.091245199,0.61750207,T
33.2,5.905798278,39.96750207,T
-45.7,-5.752860882,-38.93249793,T
-72.7,-9.742516108,-65.93249793,T
-48.6,-6.181379407,-41.83249793,T
11.1,2.640191593,17.86750207,T
4.02,1.594015334,10.78750207,T
-30.8,-3.551162258,-24.03249793,T
13.6,3.009604114,20.36750207,T
-0.848,0.874695273,5.91950207,T
-44.7,-5.605095874,-37.93249793,T
24.8,4.664572208,31.56750207,T
-56.3,-7.319169971,-49.53249793,T
3.96,1.585149433,10.72750207,T
41.7,7.161800849,48.46750207,T
7.49,2.106759913,14.25750207,T
-22.8,-2.369042191,-16.03249793,T
-19.8,-1.925747166,-13.03249793,T
-21.1,-2.117841677,-14.33249793,T
21.4,4.162171179,28.16750207,T
-8.5,-0.256002571,-1.73249793,T
30.7,5.536385757,37.46750207,T
-7.72,-0.140745865,-0.95249793,T
-42.7,-5.309565857,-35.93249793,T
-45.8,-5.767637383,-39.03249793,T
-19.8,-1.925747166,-13.03249793,T
15.8,3.334687132,22.56750207,T
20.5,4.029182672,27.26750207,T
5.57,1.823051097,12.33750207,T
-18.9,-1.792758658,-12.13249793,T
-27.1,-3.004431727,-20.33249793,T
-8.7,-0.285555573,-1.93249793,T
-20.1,-1.970076668,-13.33249793,T
-4.58,0.323236262,2.18750207,T
1.98,1.292574717,8.74750207,T
-13.6,-1.009604114,-6.83249793,T
-1.37,0.797561939,5.39750207,T
16.3,3.408569636,23.06750207,T
32.4,5.787586271,39.16750207,T
-13.3,-0.965274611,-6.53249793,T
12.6,2.861839105,19.36750207,T
2.83,1.418174974,9.59750207,T
-47.6,-6.033614398,-40.83249793,T
-21.3,-2.147394678,-14.53249793,T
-28.4,-3.196526238,-21.63249793,T
46.3,7.841519887,53.06750207,T
-39.8,-4.881047333,-33.03249793,T
17.1,3.526781643,23.86750207,T
-19.5,-1.881417663,-12.73249793,T
21.9,4.236053683,28.66750207,T
-8.42,-0.24418137,-1.65249793,T
22.5,4.324712688,29.26750207,T
-21.2,-2.132618177,-14.43249793,T
-13.4,-0.980051112,-6.63249793,T
-8.74,-0.291466173,-1.97249793,T
-50.5,-6.462132923,-43.73249793,T
-24.2,-2.575913202,-17.43249793,T
12.9,2.906168608,19.66750207,T
-62.9,-8.294419026,-56.13249793,T
1.8,1.265977015,8.56750207,T
5.11,1.755079193,11.87750207,T
-26.5,-2.915772722,-19.73249793,T
15.1,3.231251626,21.86750207,T
15.5,3.29035763,22.26750207,T
-53.2,-6.861098445,-46.43249793,T
-8.72,-0.288510873,-1.95249793,T
-20.9,-2.088288675,-14.13249793,T
9.19,2.357960427,15.95750207,T
37.6,6.555964315,44.36750207,T
-0.612,0.909567815,6.15550207,T
0.632,1.093387485,7.39950207,T
-16.8,-1.482452141,-10.03249793,T
-30.9,-3.565938759,-24.13249793,T
-42.1,-5.220906852,-35.33249793,T
1.63,1.240856964,8.39750207,T
-26,-2.841890218,-19.23249793,T
13.7,3.024380615,20.46750207,T
11.3,2.669744595,18.06750207,T
-24.1,-2.561136702,-17.33249793,T
-32.6,-3.817139273,-25.83249793,T
-15.3,-1.260804628,-8.53249793,T
-40.6,-4.99925934,-33.83249793,T
20.8,4.073512174,27.56750207,T
-30.9,-3.565938759,-24.13249793,T
-17.7,-1.615440648,-10.93249793,T
-0.526,0.922275606,6.24150207,T
15,3.216475126,21.76750207,T
8.19,2.210195419,14.95750207,T
-23,-2.398595192,-16.23249793,T
-21.8,-2.221277182,-15.03249793,T
-22.3,-2.295159687,-15.53249793,T
5.09,1.752123893,11.85750207,T
-32.4,-3.787586271,-25.63249793,T
18.3,3.704099653,25.06750207,T
-10.1,-0.492426585,-3.33249793,T
-8.09,-0.195418918,-1.32249793,T
-44.9,-5.634648876,-38.13249793,T
-37,-4.46730531,-30.23249793,T
-8.34,-0.23236017,-1.57249793,T
-28.8,-3.255632241,-22.03249793,T
-16.7,-1.46767564,-9.93249793,T
-56.3,-7.319169971,-49.53249793,T
-28.3,-3.181749737,-21.53249793,T
-41.2,-5.087918345,-34.43249793,T
7.98,2.179164767,14.74750207,T
-8.36,-0.23531547,-1.59249793,T
1.36,1.200960411,8.12750207,T
13.3,2.965274611,20.06750207,T
0.79,1.116734357,7.55750207,T
4.1,1.605836534,10.86750207,T
21.8,4.221277182,28.56750207,T
-2.11,0.688215832,4.65750207,T
-24.9,-2.679348708,-18.13249793,T
28,5.137420234,34.76750207,T
-35,-4.171775293,-28.23249793,T
20.4,4.014406171,27.16750207,T
31.2,5.610268261,37.96750207,T
11.2,2.654968094,17.96750207,T
2.47,1.364979571,9.23750207,T
33.6,5.964904281,40.36750207,T
-21.3,-2.147394678,-14.53249793,T
-25.2,-2.723678211,-18.43249793,T
16.1,3.379016635,22.86750207,T
-21.8,-2.221277182,-15.03249793,T
-35,-4.171775293,-28.23249793,T
-21.9,-2.236053683,-15.13249793,T
-1.22,0.81972669,5.54750207,T
5.83,1.861469999,12.59750207,T
-25.3,-2.738454712,-18.53249793,T
6.94,2.025489158,13.70750207,T
-37,-4.46730531,-30.23249793,T
6.02,1.88954535,12.78750207,T
11.3,2.669744595,18.06750207,T
14,3.068710117,20.76750207,T
21.6,4.191724181,28.36750207,T
-23.9,-2.5315837,-17.13249793,T
-33.2,-3.905798278,-26.43249793,T
22.5,4.324712688,29.26750207,T
0.636,1.093978545,7.40350207,T
16.4,3.423346137,23.16750207,T
-5.07,0.250831408,1.69750207,T
4.03,1.595492984,10.79750207,T
5.21,1.769855694,11.97750207,T
-16.2,-1.393793136,-9.43249793,T
-38,-4.615070318,-31.23249793,T
-22.7,-2.35426569,-15.93249793,T
13.8,3.039157115,20.56750207,T
-31.6,-3.669374264,-24.83249793,T
15.1,3.231251626,21.86750207,T
5.95,1.8792018,12.71750207,T
-55,-7.12707546,-48.23249793,T
-54.4,-7.038416455,-47.63249793,T
-14.5,-1.142592621,-7.73249793,T
-3.15,0.534540224,3.61750207,T
-39,-4.762835326,-32.23249793,T
-30.2,-3.462503253,-23.43249793,T
14.8,3.186922124,21.56750207,T
13.1,2.93572161,19.86750207,T
5.89,1.870335899,12.65750207,T
5.19,1.766900393,11.95750207,T
-12.7,-0.876615606,-5.93249793,T
-2.11,0.688215832,4.65750207,T
-0.0947,0.986006654,6.67280207,T
-6.63,0.020317995,0.13750207,T
-0.0125,0.998152937,6.75500207,T
-6.26,0.074991048,0.50750207,T
-54.9,-7.112298959,-48.13249793,T
41,7.058365343,47.76750207,T
-43.5,-5.427777864,-36.73249793,T
-4.14,0.388252865,2.62750207,T
8.87,2.310675624,15.63750207,T
-7.08,-0.046176259,-0.31249793,T
2.28,1.336904219,9.04750207,T
9.04,2.335795676,15.80750207,T
19.5,3.881417663,26.26750207,T
-15,-1.216475126,-8.23249793,T
46.6,7.88584939,53.36750207,T
-19.5,-1.881417663,-12.73249793,T
9.81,2.449574732,16.57750207,T
5.59,1.826006397,12.35750207,T
-53.4,-6.890651447,-46.63249793,T
22.6,4.339489189,29.36750207,T
24.2,4.575913202,30.96750207,T
-8.27,-0.222016619,-1.50249793,T
8.84,2.306242674,15.60750207,T
-4.45,0.342445713,2.31750207,T
17.9,3.64499365,24.66750207,T
-8.87,-0.310675624,-2.10249793,T
-5.2,0.231621956,1.56750207,T
-16.8,-1.482452141,-10.03249793,T
-5.56,0.178426553,1.20750207,T
-21.8,-2.221277182,-15.03249793,T
-59.5,-7.792017998,-52.73249793,T
-13.1,-0.93572161,-6.33249793,T
-28,-3.137420234,-21.23249793,T
-0.049,0.992759515,6.71850207,T
-23.1,-2.413371693,-16.33249793,T
-22.8,-2.369042191,-16.03249793,T
13.5,2.994827613,20.26750207,T
-29.3,-3.329514745,-22.53249793,T
13.3,2.965274611,20.06750207,T
-1.97,0.708902934,4.79750207,T
-15.9,-1.349463633,-9.13249793,T
16.5,3.438122638,23.26750207,T
-12.4,-0.832286104,-5.63249793,T
-9.36,-0.383080478,-2.59249793,T
24.4,4.605466204,31.16750207,T
-31.7,-3.684150765,-24.93249793,T
21,4.103065176,27.76750207,T
-22.7,-2.35426569,-15.93249793,T
-11.2,-0.654968094,-4.43249793,T
16.2,3.393793136,22.96750207,T
-64.3,-8.501290038,-57.53249793,T
25,4.694125209,31.76750207,T
-61.1,-8.028442011,-54.33249793,T
-14.8,-1.186922124,-8.03249793,T
2.47,1.364979571,9.23750207,T
-10.9,-0.610638591,-4.13249793,T
0.541,1.07994087,7.30850207,T
-30.5,-3.506832755,-23.73249793,T
-22.2,-2.280383186,-15.43249793,T
13.6,3.009604114,20.36750207,T
32.1,5.743256769,38.86750207,T
39.8,6.881047333,46.56750207,T
-41.6,-5.147024348,-34.83249793,T
-7.24,-0.069818661,-0.47249793,T
14.7,3.172145623,21.46750207,T
-3.23,0.522719023,3.53750207,T
-21.8,-2.221277182,-15.03249793,T
-5.42,0.199113655,1.34750207,T
-30.1,-3.447726752,-23.33249793,T
7.41,2.094938712,14.17750207,T
24.5,4.620242705,31.26750207,T
-50.1,-6.403026919,-43.33249793,T
-13.9,-1.053933616,-7.13249793,T
21.5,4.17694768,28.26750207,T
-48.8,-6.210932408,-42.03249793,T
-35.5,-4.245657797,-28.73249793,T
36.5,6.393422805,43.26750207,T
-34.4,-4.083116288,-27.63249793,T
-52.4,-6.742886438,-45.63249793,T
24.6,4.635019206,31.36750207,T
-15,-1.216475126,-8.23249793,T
22.4,4.309936187,29.16750207,T
31.7,5.684150765,38.46750207,T
-64,-8.456960536,-57.23249793,T
-39.6,-4.851494331,-32.83249793,T
-35.7,-4.275210799,-28.93249793,T
3.63,1.53638698,10.39750207,T
20.5,4.029182672,27.26750207,T
44.8,7.619872375,51.56750207,T
1.97,1.291097066,8.73750207,T
-56,-7.274840469,-49.23249793,T
-17,-1.512005142,-10.23249793,T
-16.2,-1.393793136,-9.43249793,T
-30.6,-3.521609256,-23.83249793,T
60.2,9.895453504,66.96750207,T
-19.1,-1.82231166,-12.33249793,T
-42.8,-5.324342358,-36.03249793,T
-19.9,-1.940523667,-13.13249793,T
-4.04,0.403029366,2.72750207,T
4.81,1.71074969,11.57750207,T
-14.8,-1.186922124,-8.03249793,T
-46.8,-5.915402392,-40.03249793,T
10.4,2.536756087,17.16750207,T
6.44,1.951606654,13.20750207,T
-2.48,0.633542779,4.28750207,T
10.9,2.610638591,17.66750207,T
-29.6,-3.373844248,-22.83249793,T
5.73,1.846693498,12.49750207,T
30.3,5.477279754,37.06750207,T
5.52,1.815662846,12.28750207,T
-22.2,-2.280383186,-15.43249793,T
-51.4,-6.59512143,-44.63249793,T
33.3,5.920574779,40.06750207,T
9.05,2.337273326,15.81750207,T
-10.4,-0.536756087,-3.63249793,T
-7.17,-0.05947511,-0.40249793,T
20.2,3.984853169,26.96750207,T
-6.44,0.048393346,0.32750207,T
-15,-1.216475126,-8.23249793,T
-41.3,-5.102694846,-34.53249793,T
-1.25,0.81529374,5.51750207,T
13.3,2.965274611,20.06750207,T
38.3,6.65939982,45.06750207,T
24.6,4.635019206,31.36750207,T
-15.8,-1.334687132,-9.03249793,T
30.7,5.536385757,37.46750207,T
-6.63,0.020317995,0.13750207,T
-9.66,-0.427409981,-2.89249793,T
-60.8,-7.984112509,-54.03249793,T
3.45,1.509789279,10.21750207,T
-39.7,-4.866270832,-32.93249793,T
-0.00934,0.998619875,6.75816207,T
-15,-1.216475126,-8.23249793,T
-29.1,-3.299961743,-22.33249793,T
-4.07,0.398596416,2.69750207,T
-12.4,-0.832286104,-5.63249793,T
16.4,3.423346137,23.16750207,T
-11.7,-0.728850598,-4.93249793,T
-37.9,-4.600293817,-31.13249793,T
13.1,2.93572161,19.86750207,T
21.2,4.132618177,27.96750207,T
-8.4,-0.24122607,-1.63249793,T
20.4,4.014406171,27.16750207,T
3.84,1.567417632,10.60750207,T
10.2,2.507203085,16.96750207,T
-23.8,-2.516807199,-17.03249793,T
40.9,7.043588842,47.66750207,T
-12.4,-0.832286104,-5.63249793,T
-9.49,-0.402289929,-2.72249793,T
9,2.329885075,15.76750207,T
7.39,2.091983412,14.15750207,T
-39.8,-4.881047333,-33.03249793,T
30.3,5.477279754,37.06750207,T
16.8,3.482452141,23.56750207,T
22.8,4.369042191,29.56750207,T
-59.9,-7.851124001,-53.13249793,T
-34.8,-4.142222291,-28.03249793,T
49.6,8.329144415,56.36750207,T
29.1,5.299961743,35.86750207,T
-26.2,-2.871443219,-19.43249793,T
-3.38,0.500554272,3.38750207,T
11.4,2.684521095,18.16750207,T
15.2,3.246028127,21.96750207,T
-22.8,-2.369042191,-16.03249793,T
-20.7,-2.058735673,-13.93249793,T
44.5,7.575542872,51.26750207,T
20.3,3.99962967,27.06750207,T
15.4,3.275581129,22.16750207,T
-8.6,-0.270779072,-1.83249793,T
-3.15,0.534540224,3.61750207,T
2.53,1.373845471,9.29750207,T
-40.4,-4.969706338,-33.63249793,T
23.5,4.472477697,30.26750207,T
-18.1,-1.674546651,-11.33249793,T
27,4.989655226,33.76750207,T
-40.8,-5.028812341,-34.03249793,T
0.425,1.062800129,7.19250207,T
-5.31,0.215367806,1.45750207,T
18.1,3.674546651,24.86750207,T
15.6,3.305134131,22.36750207,T
-43.7,-5.457330866,-36.93249793,T
-34.4,-4.083116288,-27.63249793,T
-24.4,-2.605466204,-17.63249793,T
-23.9,-2.5315837,-17.13249793,T
-12.7,-0.876615606,-5.93249793,T
-5.7,0.157739452,1.06750207,T
17.9,3.64499365,24.66750207,T
0.422,1.062356834,7.18950207,T
-15.3,-1.260804628,-8.53249793,T
-16.7,-1.46767564,-9.93249793,T
35,6.171775293,41.76750207,T
32,5.728480268,38.76750207,T
-17.4,-1.571111146,-10.63249793,T
-43.9,-5.486883867,-37.13249793,T
-49.1,-6.255261911,-42.33249793,T
16.8,3.482452141,23.56750207,T
-1.76,0.739933585,5.00750207,T
14.7,3.172145623,21.46750207,T
8.7,2.285555573,15.46750207,T
-45.5,-5.723307881,-38.73249793,T
9.66,2.427409981,16.42750207,T
1.94,1.286664116,8.70750207,T
-44.8,-5.619872375,-38.03249793,T
17.3,3.556334645,24.06750207,T
-79.2,-10.70298866,-72.43249793,T
27.5,5.06353773,34.26750207,T
-18.2,-1.689323152,-11.43249793,T
-44,-5.501660368,-37.23249793,T
-24.2,-2.575913202,-17.43249793,T
5.91,1.873291199,12.67750207,T
-54.7,-7.082745958,-47.93249793,T
34.9,6.156998792,41.66750207,T
-42.8,-5.324342358,-36.03249793,T
-14,-1.068710117,-7.23249793,T
-0.67,0.900997444,6.09750207,T
-21.3,-2.147394678,-14.53249793,T
22,4.250830184,28.76750207,T
-17.7,-1.615440648,-10.93249793,T
-15.5,-1.29035763,-8.73249793,T
-5.96,0.11932055,0.80750207,T
-44.6,-5.590319373,-37.83249793,T
-0.982,0.854894762,5.78550207,T
-4.06,0.400074066,2.70750207,T
-21.8,-2.221277182,-15.03249793,T
-28.4,-3.196526238,-21.63249793,T
-11,-0.625415092,-4.23249793,T
-12.1,-0.787956601,-5.33249793,T
-46.4,-5.856296388,-39.63249793,T
5.33,1.787587495,12.09750207,T
5.34,1.789065145,12.10750207,T
29.8,5.403397249,36.56750207,T
16.4,3.423346137,23.16750207,T
-37.4,-4.526411313,-30.63249793,T
-6.46,0.045438046,0.30750207,T
-36.1,-4.334316802,-29.33249793,T
28.3,5.181749737,35.06750207,T
5.08,1.750646243,11.84750207,T
15.7,3.319910631,22.46750207,T
-2.58,0.618766278,4.18750207,T
-27.3,-3.033984728,-20.53249793,T
17.5,3.585887646,24.26750207,T
-6.24,0.077946348,0.52750207,T
0.225,1.033247127,6.99250207,T
-2.89,0.572959126,3.87750207,T
-10.9,-0.610638591,-4.13249793,T
24.8,4.664572208,31.56750207,T
-56.8,-7.393052475,-50.03249793,T
2.36,1.34872542,9.12750207,T
-53.2,-6.861098445,-46.43249793,T
-1.67,0.753232436,5.09750207,T
-21.1,-2.117841677,-14.33249793,T
14.4,3.12781612,21.16750207,T
-13.6,-1.009604114,-6.83249793,T
8.79,2.298854424,15.55750207,T
-23.6,-2.487254197,-16.83249793,T
14.7,3.172145623,21.46750207,T
22.9,4.383818692,29.66750207,T
-23.3,-2.442924695,-16.53249793,T
16.4,3.423346137,23.16750207,T
-6.28,0.072035747,0.48750207,T
-33.5,-3.95012778,-26.73249793,T
-87.7,-11.95899123,-80.93249793,T
7.72,2.140745865,14.48750207,T
-42.6,-5.294789356,-35.83249793,T
-26.1,-2.856666718,-19.33249793,T
6.8,2.004802057,13.56750207,T
-39.2,-4.792388328,-32.43249793,T
9.49,2.402289929,16.25750207,T
5.81,1.858514699,12.57750207,T
0.167,1.024676756,6.93450207,T
8.37,2.23679312,15.13750207,T
-10,-0.477650084,-3.23249793,T
-23.8,-2.516807199,-17.03249793,T
12.7,2.876615606,19.46750207,T
-24.3,-2.590689703,-17.53249793,T
-5.95,0.1207982,0.81750207,T
6.04,1.892500651,12.80750207,T
6.22,1.919098352,12.98750207,T
-15.9,-1.349463633,-9.13249793,T
17.7,3.615440648,24.46750207,T
14.8,3.186922124,21.56750207,T
39.1,6.777611827,45.86750207,T
-56.9,-7.407828976,-50.13249793,T
-4.91,0.274473809,1.85750207,T
21.4,4.162171179,28.16750207,T
-4.16,0.385297565,2.60750207,T
-9.6,-0.41854408,-2.83249793,T
-25.4,-2.753231213,-18.63249793,T
-12,-0.7731801,-5.23249793,T
14.8,3.186922124,21.56750207,T
-16.1,-1.379016635,-9.33249793,T
26.2,4.871443219,32.96750207,T
50.4,8.447356422,57.16750207,T
-34.6,-4.11266929,-27.83249793,T
-46.8,-5.915402392,-40.03249793,T
-1.21,0.82120434,5.55750207,T
-17.2,-1.541558144,-10.43249793,T
-3.42,0.494643671,3.34750207,T
3.13,1.462504476,9.89750207,T
-5.91,0.126708801,0.85750207,T
13.8,3.039157115,20.56750207,T
23,4.398595192,29.76750207,T
-6.93,-0.024011508,-0.16249793,T
-6.24,0.077946348,0.52750207,T
-21.6,-2.191724181,-14.83249793,T
0.104,1.015367561,6.87150207,T
-48.5,-6.166602906,-41.73249793,T
-1.31,0.806427839,5.45750207,T
16.1,3.379016635,22.86750207,T
-24.4,-2.605466204,-17.63249793,T
-63.9,-8.442184035,-57.13249793,T
-59.9,-7.851124001,-53.13249793,T
-16.2,-1.393793136,-9.43249793,T
-32.2,-3.758033269,-25.43249793,T
22.1,4.265606685,28.86750207,T
-6.59,0.026228595,0.17750207,T
8.85,2.307720324,15.61750207,T
-7.64,-0.128924664,-0.87249793,T
-6.02,0.11045465,0.74750207,T
-47.2,-5.974508395,-40.43249793,T
-21.3,-2.147394678,-14.53249793,T
-45.6,-5.738084382,-38.83249793,T
27.8,5.107867233,34.56750207,T
-32,-3.728480268,-25.23249793,T
-18.1,-1.674546651,-11.33249793,T
-14.1,-1.083486618,-7.33249793,T
