F1,Target
-2.92E-08,G
-3.75E-08,G
-3.02E-08,G
-3.79E-08,G
-3.83E-08,G
-2.20E-08,G
-2.11E-08,G
-1.32E-08,G
-1.30E-08,G
-4.81E-09,G
-1.28E-08,G
-1.22E-08,G
-3.67E-08,G
-2.14E-08,G
-2.17E-08,G
-2.93E-08,G
-2.13E-08,G
-2.97E-08,G
-3.00E-08,G
-2.26E-08,G
-3.07E-08,G
-2.96E-08,G
-2.96E-08,G
-2.18E-08,G
-3.06E-08,G
-2.16E-08,G
-2.92E-08,G
-2.08E-08,G
-3.64E-08,G
-2.89E-08,G
-2.07E-08,G
-1.30E-08,G
-2.92E-08,G
-2.95E-08,G
-2.90E-08,G
-5.32E-08,G
-3.77E-08,G
-2.96E-08,G
-3.74E-08,G
-4.49E-08,G
-2.85E-08,G
-3.67E-08,G
-3.66E-08,G
-5.22E-08,G
-4.39E-08,G
-2.91E-08,G
-3.68E-08,G
-3.69E-08,G
-4.42E-08,G
-2.88E-08,G
-5.25E-08,G
-5.30E-08,G
-3.68E-08,G
-3.71E-08,G
-3.74E-08,G
-3.02E-08,G
-5.40E-08,G
-4.52E-08,G
-3.79E-08,G
-4.66E-08,G
-3.82E-08,G
-4.65E-08,G
-3.77E-08,G
-5.38E-08,G
-3.79E-08,G
-3.81E-08,G
-3.80E-08,G
-3.72E-08,G
-3.01E-08,G
-4.62E-08,G
-3.78E-08,G
-4.55E-08,G
-2.94E-08,G
-4.64E-08,G
-2.20E-08,G
-2.98E-08,G
-3.71E-08,G
-2.91E-08,G
-3.68E-08,G
-3.70E-08,G
-3.66E-08,G
-4.49E-08,G
-2.84E-08,G
-2.11E-08,G
-1.41E-08,G
-2.18E-08,G
-4.60E-08,G
-5.33E-08,G
-2.12E-08,G
-5.29E-08,G
-5.35E-08,G
-5.33E-08,G
-6.99E-08,G
-5.43E-08,G
-3.86E-08,G
-3.83E-08,G
-4.54E-08,G
-4.57E-08,G
-4.58E-08,G
-5.33E-08,G
-6.07E-08,G
-6.15E-08,G
-7.07E-08,G
-4.78E-08,G
-3.20E-08,G
-4.01E-08,G
-3.99E-08,G
-4.72E-08,G
-5.47E-08,G
-5.40E-08,G
-5.42E-08,G
-6.23E-08,G
-7.05E-08,G
-5.45E-08,G
-7.85E-08,G
-6.24E-08,G
-7.06E-08,G
-7.86E-08,G
-7.10E-08,G
-6.31E-08,G
-7.87E-08,G
-7.07E-08,G
-7.04E-08,G
-6.21E-08,G
-5.42E-08,G
-7.01E-08,G
-6.20E-08,G
-6.23E-08,G
-5.43E-08,G
-6.22E-08,G
-6.25E-08,G
-5.45E-08,G
-5.40E-08,G
-4.64E-08,G
-5.42E-08,G
-4.63E-08,G
-3.03E-08,G
-3.87E-08,G
-2.94E-08,G
-4.54E-08,G
-2.94E-08,G
-3.70E-08,G
-5.34E-08,G
-3.75E-08,G
-3.00E-08,G
-5.39E-08,G
-5.42E-08,G
-3.08E-08,G
-3.82E-08,G
-6.25E-08,G
-6.31E-08,G
-3.06E-08,G
9.38E-09,G
-7.99E-11,G
-2.45E-08,G
-7.83E-09,G
-4.76E-08,G
-4.02E-08,G
-2.36E-08,G
-2.45E-08,G
-1.69E-08,G
-4.13E-08,G
-2.56E-08,G
-4.16E-08,G
-5.81E-08,G
-4.92E-08,G
-4.93E-08,G
-4.92E-08,G
-4.04E-08,G
-4.03E-08,G
-4.03E-08,G
-3.29E-08,G
-4.98E-08,G
-2.62E-08,G
-4.08E-08,G
-4.08E-08,G
-4.11E-08,G
-4.96E-08,G
-2.61E-08,G
-4.19E-08,G
-4.94E-08,G
-4.09E-08,G
-2.53E-08,G
-2.59E-08,G
-1.82E-08,G
-1.75E-08,G
-2.75E-09,G
5.18E-09,G
2.16E-08,G
6.11E-09,G
-2.58E-08,G
-1.88E-08,G
-1.94E-08,G
2.04E-08,G
-3.74E-09,G
-1.12E-08,G
-1.87E-08,G
-1.10E-08,G
2.16E-08,G
-1.05E-08,G
4.63E-09,G
4.24E-09,G
1.30E-08,G
1.38E-08,G
1.43E-08,G
6.19E-09,G
5.08E-09,G
4.71E-09,G
-1.12E-08,G
-1.16E-08,G
-1.98E-08,G
-1.18E-08,G
4.54E-09,G
-1.12E-08,G
-1.08E-08,G
-1.15E-08,G
-3.80E-09,G
-2.94E-09,G
4.20E-09,G
4.31E-09,G
1.29E-08,G
2.03E-08,G
1.23E-08,G
4.58E-09,G
1.27E-08,G
1.21E-08,G
3.19E-09,G
1.10E-08,G
1.84E-08,G
1.03E-08,G
1.92E-08,G
-4.56E-09,G
1.14E-08,G
-4.85E-09,G
1.84E-08,G
2.69E-08,G
1.87E-08,G
2.94E-09,G
1.87E-08,G
1.06E-08,G
-2.16E-08,G
-3.77E-08,G
-2.18E-08,G
1.96E-09,G
-2.20E-08,G
-2.91E-08,G
-2.97E-08,G
-2.07E-08,G
-1.30E-08,G
-1.25E-08,G
-2.09E-08,G
-1.23E-08,G
-1.97E-08,G
-2.79E-08,G
-4.43E-08,G
-2.70E-08,G
-2.71E-08,G
-1.99E-08,G
-2.75E-08,G
-3.53E-09,G
1.19E-08,G
1.18E-08,G
3.71E-09,G
1.13E-08,G
1.11E-08,G
1.92E-08,G
2.63E-09,G
-1.31E-08,G
1.14E-08,G
3.02E-09,G
-4.35E-09,G
2.98E-09,G
-1.31E-08,G
-1.25E-08,G
-2.02E-08,G
3.83E-09,G
1.97E-08,G
-4.48E-09,G
-4.21E-09,G
3.48E-09,G
2.50E-09,G
1.14E-08,G
1.15E-08,G
-4.82E-09,G
-1.22E-08,G
-1.25E-08,G
-1.29E-08,G
2.74E-09,G
-2.94E-08,G
-1.37E-08,G
-1.30E-08,G
2.18E-09,G
2.64E-08,G
3.03E-09,G
3.12E-09,G
-5.35E-09,G
9.91E-09,G
2.67E-09,G
-6.11E-09,G
1.34E-09,G
2.52E-08,G
1.74E-08,G
2.65E-08,G
2.71E-09,G
1.12E-08,G
1.10E-08,G
2.83E-09,G
1.06E-08,G
-5.89E-09,G
9.80E-09,G
2.32E-09,G
1.04E-08,G
2.26E-09,G
-5.70E-09,G
2.61E-08,G
2.64E-08,G
1.75E-08,G
1.78E-08,G
1.78E-08,G
1.80E-08,G
1.05E-08,G
1.08E-08,G
2.22E-09,G
-2.18E-08,G
-5.91E-09,G
2.06E-09,G
-1.43E-08,G
1.67E-09,G
1.93E-09,G
9.88E-09,G
1.83E-08,G
1.91E-08,G
2.73E-08,G
1.95E-08,G
1.93E-08,G
2.73E-08,G
4.22E-09,G
1.96E-08,G
1.91E-08,G
2.72E-08,G
2.74E-08,G
3.50E-08,G
3.54E-08,G
1.96E-08,G
3.58E-08,G
2.76E-08,G
4.42E-08,G
2.83E-08,G
1.97E-08,G
4.36E-08,G
3.64E-08,G
1.11E-08,G
-1.30E-08,G
-3.86E-09,G
2.09E-08,G
4.90E-09,G
2.86E-08,G
-1.08E-08,G
-2.78E-09,G
-1.83E-08,G
-2.23E-09,G
-2.58E-08,G
-2.52E-08,G
-1.10E-09,G
1.46E-08,G
1.45E-08,G
-1.34E-09,G
1.43E-08,G
-2.47E-09,G
-1.81E-09,G
1.48E-08,G
6.60E-09,G
-8.08E-10,G
-1.64E-08,G
-9.41E-09,G
-9.54E-09,G
-1.67E-08,G
-8.92E-09,G
-1.60E-08,G
4.30E-10,G
9.14E-09,G
-6.58E-09,G
-2.28E-08,G
8.53E-10,G
-2.28E-08,G
-1.50E-08,G
1.64E-09,G
-6.75E-09,G
-1.50E-08,G
-7.28E-09,G
2.50E-08,G
1.76E-08,G
2.58E-09,G
-2.14E-08,G
-1.35E-08,G
1.04E-08,G
1.02E-08,G
1.06E-09,G
-3.95E-08,G
-1.61E-08,G
-7.51E-09,G
-6.20E-09,G
-3.00E-08,G
-2.30E-08,G
-3.92E-08,G
-3.11E-08,G
-3.12E-08,G
-3.98E-08,G
-1.56E-08,G
-2.30E-08,G
-1.47E-08,G
-7.71E-09,G
-7.84E-09,G
-6.93E-09,G
-1.48E-08,G
-1.48E-08,G
-3.08E-08,G
-7.33E-09,G
-1.48E-08,G
-3.07E-08,G
-3.88E-08,G
-5.53E-08,G
-3.91E-08,G
-4.80E-08,G
-4.75E-08,G
-4.74E-08,G
-2.29E-08,G
-5.50E-08,G
-5.44E-08,G
-5.42E-08,G
-6.27E-08,G
-4.58E-08,G
-5.35E-08,G
-3.77E-08,G
-4.56E-08,G
-4.51E-08,G
-6.84E-08,G
-4.48E-08,G
-5.22E-08,G
-4.44E-08,G
-2.02E-08,G
1.19E-08,G
-1.23E-08,G
-2.02E-08,G
1.12E-08,G
3.07E-09,G
1.18E-08,G
2.57E-09,G
1.06E-08,G
2.57E-09,G
1.89E-08,G
2.99E-09,G
1.04E-08,G
1.08E-08,G
2.69E-08,G
1.06E-08,G
1.91E-08,G
1.94E-08,G
2.69E-08,G
2.88E-09,G
-4.71E-09,G
-4.44E-09,G
-1.30E-08,G
-5.05E-09,G
3.25E-09,G
-1.24E-08,G
3.97E-09,G
3.57E-09,G
-1.30E-08,G
1.15E-08,G
3.40E-08,G
1.81E-08,G
2.66E-08,G
2.62E-08,G
1.81E-08,G
2.61E-09,G
1.04E-08,G
1.85E-08,G
1.87E-08,G
-5.25E-09,G
-1.23E-08,G
3.19E-09,G
1.06E-08,G
1.14E-08,G
1.99E-08,G
1.98E-08,G
1.27E-08,G
4.44E-09,G
2.06E-08,G
2.12E-08,G
2.89E-08,G
1.35E-08,G
-2.70E-09,G
4.69E-09,G
5.11E-09,G
1.35E-08,G
-1.03E-08,G
-1.08E-08,G
2.19E-08,G
2.99E-08,G
5.77E-09,G
-1.91E-09,G
-1.80E-09,G
1.49E-08,G
1.47E-08,G
6.40E-09,G
1.51E-08,G
-1.50E-09,G
1.42E-08,G
-1.31E-09,G
1.43E-08,G
-2.42E-09,G
6.11E-09,G
6.32E-09,G
-2.55E-08,G
-2.57E-08,G
-1.73E-08,G
-9.45E-09,G
2.22E-08,G
-1.01E-08,G
-2.61E-09,G
-2.89E-09,G
-2.34E-09,G
2.19E-08,G
-1.51E-09,G
-1.91E-09,G
1.40E-08,G
1.34E-08,G
5.27E-09,G
4.84E-09,G
1.21E-08,G
-3.64E-09,G
-4.11E-09,G
3.71E-09,G
1.19E-08,G
3.97E-09,G
1.15E-08,G
4.54E-09,G
4.35E-09,G
-3.41E-09,G
-3.39E-09,G
-2.77E-08,G
-2.81E-08,G
-2.83E-08,G
-3.59E-08,G
-1.22E-08,G
-5.27E-09,G
-2.07E-08,G
-2.06E-08,G
-1.30E-08,G
-2.05E-08,G
-1.19E-08,G
-1.17E-08,G
-3.74E-09,G
-4.11E-09,G
-3.78E-09,G
-2.75E-08,G
4.34E-09,G
4.25E-09,A
1.90E-08,A
1.14E-08,A
5.13E-08,A
1.92E-08,A
2.70E-08,A
2.77E-08,A
2.73E-08,A
4.41E-08,A
2.89E-08,A
3.67E-08,A
2.85E-08,A
2.01E-08,A
2.94E-08,A
5.28E-08,A
4.48E-08,A
4.50E-08,A
4.57E-08,A
5.32E-08,A
4.54E-08,A
3.67E-08,A
2.87E-08,A
2.81E-08,A
2.75E-08,A
4.39E-08,A
2.78E-08,A
4.41E-08,A
3.57E-08,A
2.03E-08,A
4.64E-09,A
4.65E-09,A
2.07E-08,A
2.84E-08,A
2.05E-08,A
1.18E-08,A
3.76E-09,A
4.27E-09,A
1.23E-08,A
1.20E-08,A
2.05E-08,A
5.31E-08,A
3.70E-08,A
2.05E-08,A
1.93E-08,A
1.13E-08,A
1.18E-08,A
3.60E-08,A
2.77E-08,A
2.85E-08,A
2.92E-08,A
4.97E-09,A
1.32E-08,A
1.34E-08,A
-2.09E-09,A
-1.03E-08,A
-1.10E-08,A
-2.95E-09,A
1.24E-08,A
4.70E-09,A
4.71E-09,A
-1.05E-08,A
-2.46E-09,A
5.33E-09,A
2.22E-08,A
-2.82E-09,A
1.34E-08,A
1.26E-08,A
1.23E-08,A
4.49E-09,A
1.20E-08,A
2.01E-08,A
2.03E-08,A
-4.10E-09,A
1.05E-08,A
9.98E-09,A
1.06E-08,A
-2.12E-08,A
1.05E-08,A
2.62E-08,A
2.63E-08,A
2.65E-08,A
2.67E-08,A
1.05E-08,A
-5.47E-09,A
1.09E-08,A
1.83E-08,A
1.09E-08,A
2.67E-08,A
1.85E-08,A
2.71E-08,A
1.89E-08,A
1.05E-08,A
1.01E-08,A
3.39E-08,A
1.82E-08,A
2.61E-08,A
2.64E-08,A
2.66E-08,A
2.62E-08,A
1.86E-08,A
1.14E-08,A
2.03E-08,A
2.80E-08,A
1.97E-08,A
2.80E-08,A
2.09E-08,A
4.46E-09,A
2.03E-08,A
2.89E-08,A
3.70E-08,A
2.89E-08,A
1.23E-08,A
1.35E-08,A
2.17E-08,A
2.12E-08,A
1.34E-08,A
1.30E-08,A
3.68E-09,A
-4.71E-09,A
3.99E-09,A
3.09E-09,A
1.94E-08,A
2.69E-08,A
1.09E-08,A
1.14E-08,A
1.15E-08,A
1.82E-08,A
1.01E-08,A
1.83E-08,A
4.26E-08,A
1.90E-08,A
1.91E-08,A
1.02E-08,A
9.94E-09,A
2.59E-08,A
2.63E-08,A
1.74E-09,A
-5.97E-09,A
1.73E-08,A
4.97E-08,A
9.60E-09,A
1.54E-09,A
1.34E-09,A
1.80E-08,A
9.10E-09,A
7.36E-10,A
5.58E-10,A
1.68E-08,A
8.77E-09,A
9.18E-09,A
9.06E-09,A
1.67E-08,A
1.60E-09,A
1.79E-08,A
2.49E-08,A
1.72E-08,A
2.53E-08,A
3.23E-08,A
1.70E-08,A
2.52E-08,A
-6.40E-09,A
2.62E-08,A
2.55E-08,A
2.57E-08,A
1.80E-08,A
2.52E-08,A
1.62E-08,A
1.74E-08,A
2.49E-08,A
9.42E-09,A
1.70E-08,A
1.01E-08,A
-5.57E-09,A
-6.27E-09,A
-6.69E-09,A
-1.46E-08,A
-6.74E-09,A
-1.51E-08,A
-3.07E-08,A
-3.13E-08,A
-2.30E-08,A
-1.49E-08,A
-1.54E-08,A
1.23E-09,A
-6.93E-09,A
8.66E-09,A
2.39E-08,A
3.38E-10,A
-2.23E-08,A
1.25E-09,A
1.72E-08,A
1.65E-09,A
9.28E-09,A
-1.43E-08,A
-6.33E-09,A
-6.92E-09,A
-1.50E-08,A
-7.60E-09,A
3.23E-08,A
3.19E-08,A
-1.53E-08,A
-3.06E-08,A
-3.89E-08,A
-3.14E-08,A
-7.41E-09,A
-7.74E-09,A
-2.36E-08,A
-2.30E-08,A
-2.41E-08,A
-8.70E-09,A
-2.49E-08,A
-9.34E-09,A
-9.21E-09,A
-1.81E-08,A
-1.69E-08,A
-1.74E-08,A
-1.72E-08,A
-9.85E-09,A
-2.53E-08,A
-1.68E-08,A
-3.22E-08,A
-2.41E-08,A
-1.67E-08,A
-1.64E-08,A
-3.31E-08,A
-3.27E-08,A
-2.47E-08,A
-1.63E-08,A
-1.66E-08,A
-8.90E-09,A
-3.31E-08,A
-4.03E-08,A
-4.00E-08,A
-6.37E-08,A
-4.75E-08,A
-4.80E-08,A
-3.23E-08,A
-3.96E-08,A
-1.52E-08,A
-4.70E-08,A
-5.53E-08,A
-6.29E-08,A
-5.50E-08,A
-5.50E-08,A
-4.79E-08,A
-3.16E-08,A
-4.87E-08,A
-3.23E-08,A
-3.15E-08,A
-4.74E-08,A
-3.15E-08,A
-3.20E-08,A
-4.02E-08,A
-3.25E-08,A
-2.41E-08,A
-2.44E-08,A
-1.65E-08,A
-2.36E-08,A
-2.37E-08,A
-3.98E-08,A
-2.47E-08,A
-2.49E-08,A
-1.65E-08,A
-3.28E-08,A
-1.55E-08,A
-2.38E-08,A
-2.29E-08,A
-3.10E-08,A
-2.37E-08,A
-2.33E-08,A
-3.23E-08,A
-1.63E-08,A
-1.39E-10,A
-2.28E-08,A
-6.15E-09,A
-1.47E-08,A
-6.36E-09,A
-2.33E-08,A
-2.34E-08,A
-1.54E-08,A
-2.44E-08,A
-2.41E-08,A
-1.55E-09,A
6.99E-09,A
1.52E-08,A
-8.24E-09,A
3.11E-11,A
-2.35E-08,A
-1.58E-08,A
-1.65E-08,A
-1.70E-08,A
-1.62E-08,A
-2.30E-08,A
-3.13E-08,A
-2.35E-08,A
-1.57E-08,A
-3.24E-08,A
-2.44E-08,A
-1.62E-08,A
-1.63E-08,A
-1.69E-08,A
-2.54E-08,A
-3.29E-08,A
-1.69E-08,A
-1.70E-08,A
-1.84E-08,A
-9.89E-09,A
-9.73E-09,A
-1.87E-08,A
-2.68E-08,A
-2.74E-08,A
-1.12E-08,A
-2.78E-08,A
-2.74E-08,A
-2.77E-08,A
-2.74E-08,A
-2.69E-08,A
-1.81E-08,A
-2.55E-08,A
-3.49E-08,A
-1.88E-08,A
-1.14E-08,A
-1.10E-08,A
-3.17E-09,A
-1.96E-08,A
-3.59E-09,A
-3.14E-09,A
-2.68E-09,A
-1.18E-08,A
-1.99E-08,A
3.70E-09,A
3.29E-09,A
3.94E-09,A
3.47E-09,A
-2.03E-08,A
-1.24E-08,A
4.07E-09,A
3.21E-09,A
3.42E-09,A
-2.07E-08,A
-5.03E-09,A
2.83E-09,A
1.06E-08,A
9.90E-09,A
2.49E-09,A
2.17E-09,A
-1.39E-08,A
-2.16E-08,A
-2.23E-08,A
1.47E-09,A
-5.77E-09,A
-5.50E-09,A
2.55E-08,A
9.79E-09,A
1.01E-08,A
1.85E-08,A
1.87E-08,A
3.84E-09,A
1.14E-08,A
3.06E-09,A
1.05E-08,A
1.04E-08,A
1.86E-08,A
1.90E-08,A
2.67E-08,A
1.14E-08,A
1.99E-08,A
1.89E-08,A
3.92E-09,A
3.97E-09,A
3.89E-09,A
-4.69E-09,A
-4.16E-09,A
2.04E-08,A
4.92E-09,A
2.12E-08,A
4.89E-09,A
4.75E-09,A
2.09E-08,A
2.89E-08,A
1.29E-08,A
1.23E-08,A
4.44E-09,A
4.21E-09,A
2.06E-08,A
4.74E-09,A
-1.15E-08,A
-1.20E-08,A
3.77E-09,A
-4.53E-09,A
-3.26E-09,A
-1.11E-08,A
-1.15E-08,A
1.23E-08,A
4.43E-09,A
1.23E-08,A
1.26E-08,A
4.83E-09,A
-1.14E-08,A
-2.74E-08,A
-3.23E-09,A
4.91E-09,A
5.14E-09,A
-3.41E-09,A
-1.08E-08,A
-2.69E-08,A
-1.17E-08,A
-1.22E-08,A
-2.01E-08,A
-2.82E-08,A
-3.78E-09,A
-1.06E-08,A
-2.36E-09,A
-1.02E-08,A
-2.70E-08,A
-3.23E-09,A
-3.47E-09,A
-1.11E-08,A
-3.84E-09,A
-3.70E-09,A
1.22E-08,A
3.25E-09,A
-1.23E-08,A
-4.17E-09,A
1.17E-08,A
1.19E-08,A
-1.22E-08,A
-1.99E-08,A
-4.27E-09,A
3.72E-09,A
1.95E-08,A
3.26E-09,A
-5.48E-09,A
2.66E-08,A
3.39E-08,A
3.37E-08,A
1.81E-08,A
3.37E-08,A
9.96E-09,A
3.37E-08,A
2.59E-08,A
3.36E-08,A
3.39E-08,A
3.44E-08,A
5.06E-08,A
2.66E-08,A
2.73E-08,A
4.30E-08,A
2.60E-08,A
4.17E-08,A
1.89E-08,A
2.69E-08,A
2.71E-08,A
3.54E-08,A
2.75E-08,A
1.95E-08,A
1.94E-08,A
1.94E-08,A
1.92E-08,A
3.49E-08,A
2.70E-08,A
2.68E-08,A
1.82E-08,A
3.50E-08,A
3.41E-08,A
2.62E-08,A
1.78E-08,A
1.84E-08,A
-5.17E-09,A
3.19E-09,A
2.08E-08,A
-3.41E-09,A
-1.12E-08,A
-4.24E-09,A
-1.23E-08,A
3.58E-09,A
1.12E-08,A
4.47E-09,A
1.34E-08,A
5.66E-09,A
2.19E-08,A
1.42E-08,A
6.53E-09,A
-1.95E-09,A
-2.62E-08,A
-1.79E-08,A
-1.85E-08,A
-1.91E-08,A
4.95E-09,A
-2.61E-09,A
-2.61E-09,A
-1.92E-08,A
-3.75E-09,A
-1.16E-08,A
-1.16E-08,A
-1.12E-08,A
-1.03E-08,A
-1.82E-08,A
-2.59E-08,A
-1.85E-08,A
-1.09E-08,A
-2.90E-09,A
-1.08E-08,A
-1.06E-08,A
-1.84E-08,A
-1.74E-08,A
-9.40E-09,A
-1.78E-08,A
-1.74E-08,A
-2.52E-08,A
-2.50E-08,A
-1.66E-08,A
-1.66E-08,A
-1.61E-08,A
-7.59E-09,A
-1.59E-08,A
-1.58E-10,A
-7.96E-09,A
-1.63E-08,A
-7.88E-09,A
9.00E-10,A
-3.08E-08,A
-2.30E-08,A
-3.13E-08,A
-2.35E-08,A
-3.18E-08,A
-3.15E-08,A
-2.38E-08,A
-3.15E-08,A
-4.76E-08,A
-5.48E-08,A
-4.57E-08,A
-5.42E-08,A
-4.65E-08,A
-3.03E-08,A
-3.83E-08,A
-3.09E-08,A
-1.45E-08,A
-2.16E-08,A
-2.99E-08,A
-1.44E-08,A
-1.36E-08,A
-1.37E-08,A
-2.95E-08,A
-5.46E-09,A
-5.01E-09,A
-4.98E-09,A
-1.31E-08,A
-1.27E-08,A
-1.25E-08,A
-1.34E-08,A
-6.22E-09,A
-1.31E-08,A
-4.46E-08,A
-4.44E-08,A
-5.36E-08,A
-3.78E-08,A
-3.78E-08,A
-2.24E-08,A
-1.39E-08,A
-2.94E-08,A
-2.96E-08,A
-3.72E-08,A
-4.50E-08,A
-4.58E-08,A
-6.27E-08,A
-3.81E-08,A
-2.22E-08,A
-3.04E-08,A
-1.41E-08,A
-1.32E-08,A
-5.00E-09,A
-2.19E-08,A
-3.08E-08,A
-6.27E-09,A
-1.47E-08,A
-5.94E-09,A
-1.33E-08,A
-2.93E-08,A
-3.76E-08,A
-5.88E-09,A
-1.36E-08,A
-5.31E-09,A
-2.15E-08,A
-2.16E-08,A
-2.21E-08,A
-2.10E-08,A
-5.24E-09,A
-5.68E-09,A
-4.97E-09,A
1.67E-09,A
9.37E-09,A
9.63E-09,A
8.87E-09,A
5.33E-10,A
-2.27E-08,A
-1.48E-08,A
-2.25E-08,A
-6.88E-09,A
1.36E-09,A
1.13E-09,A
1.25E-09,A
-6.88E-09,A
1.75E-08,A
8.36E-09,A
1.11E-09,A
1.61E-09,A
-1.39E-08,A
2.01E-09,A
-1.45E-08,A
-6.16E-09,A
-1.47E-08,A
-2.38E-08,A
-2.32E-08,A
-1.49E-08,A
-3.06E-08,A
-3.05E-08,A
-3.82E-08,A
-2.16E-08,A
-3.05E-08,A
-2.25E-08,A
-2.22E-08,A
-6.38E-09,A
-6.42E-09,A
-2.17E-08,A
-2.99E-08,A
-3.04E-08,A
-3.11E-08,A
-4.65E-08,A
-4.65E-08,A
-5.45E-08,A
-4.67E-08,A
-1.42E-08,A
-3.05E-08,A
-4.64E-08,A
-3.79E-08,A
-3.80E-08,A
-6.19E-08,A
-7.06E-08,A
-5.41E-08,A
-3.87E-08,A
-3.04E-08,A
-3.91E-08,A
-4.67E-08,A
-5.45E-08,A
-3.85E-08,A
-1.45E-08,A
-4.66E-08,A
-5.38E-08,A
-5.32E-08,A
-3.03E-08,A
-3.06E-08,A
-1.48E-08,A
-3.05E-08,A
-2.28E-08,A
-1.44E-08,A
-4.66E-08,A
-5.48E-08,A
-3.83E-08,A
-5.37E-08,A
-4.57E-08,A
-2.96E-08,A
-1.39E-08,A
-3.81E-08,A
-4.58E-08,A
-2.97E-08,A
-5.78E-09,A
-1.40E-08,A
3.23E-09,A
3.12E-09,A
-5.13E-09,A
-5.42E-09,A
1.81E-08,A
1.84E-08,A
1.07E-08,A
-4.90E-09,A
-4.95E-09,A
2.52E-09,A
2.25E-09,A
-6.22E-09,A
-2.24E-08,A
-1.46E-08,A
-1.39E-08,A
1.66E-09,A
9.60E-09,A
-5.65E-09,A
-2.18E-08,A
2.67E-09,A
-2.12E-08,A
-2.14E-08,A
-2.92E-08,A
2.86E-09,A
-1.32E-08,A
-5.36E-09,A
-2.14E-08,A
-2.91E-08,A
-1.32E-08,A
-1.35E-08,A
-1.42E-08,A
-1.38E-08,A
-2.94E-08,A
-2.14E-08,A
-1.42E-08,A
-2.17E-08,A
-1.41E-08,A
-2.16E-08,A
-2.98E-08,A
-5.55E-09,A
-1.42E-08,A
2.04E-09,A
2.78E-09,A
-2.17E-08,A
-1.38E-08,A
-1.42E-08,A
-2.30E-08,A
-2.29E-08,A
-3.08E-08,A
-2.32E-08,A
-2.27E-08,A
-3.01E-08,A
-3.80E-08,A
-2.23E-08,A
-3.03E-08,A
-1.39E-08,A
-1.34E-08,A
-2.19E-08,A
-2.23E-08,A
-1.46E-08,A
-1.40E-08,A
2.40E-09,A
1.96E-09,A
1.21E-09,A
8.86E-09,A
1.16E-09,A
1.42E-09,A
1.11E-09,A
-6.62E-09,A
-1.50E-08,A
-3.14E-08,A
-1.54E-08,A
-3.04E-08,A
-3.90E-08,A
-4.66E-08,A
-3.10E-08,A
-5.52E-08,A
-5.50E-08,A
-3.89E-08,A
-3.89E-08,A
-2.28E-08,A
-4.66E-08,A
-3.04E-08,A
-4.54E-08,A
-6.20E-08,A
-1.42E-08,A
-6.54E-09,A
-1.39E-08,A
-3.00E-08,A
-1.43E-08,A
-3.00E-08,A
-3.01E-08,A
-3.00E-08,A
-3.79E-08,A
-3.01E-08,A
-1.46E-08,A
-2.96E-08,A
2.40E-09,A
-2.20E-08,A
-2.95E-08,A
-2.19E-08,A
-3.00E-08,A
-3.84E-08,A
-3.05E-08,A
-2.17E-08,A
-2.90E-08,A
-4.57E-08,A
-4.56E-08,A
-3.81E-08,A
-2.19E-08,A
-1.47E-08,A
-1.49E-08,A
-3.88E-08,A
-3.05E-08,A
-6.26E-08,A
-4.65E-08,A
-3.83E-08,A
-2.97E-08,A
-3.84E-08,A
-4.59E-08,A
-4.62E-08,A
-3.09E-08,A
-3.81E-08,A
-4.57E-08,A
-3.82E-08,A
-4.48E-08,A
-3.66E-08,A
-4.56E-08,A
-3.79E-08,A
-1.45E-08,A
-4.59E-08,A
-3.75E-08,A
-2.94E-08,A
-2.94E-08,A
-2.11E-08,A
-4.52E-08,A
-4.43E-08,A
-4.48E-08,A
-3.69E-08,A
-3.79E-08,A
-2.95E-08,A
-2.89E-08,A
-5.31E-08,A
-5.36E-08,A
-3.73E-08,A
-2.16E-08,A
-2.16E-08,A
-3.69E-08,A
-2.94E-08,A
-3.00E-08,A
-3.81E-08,A
-2.98E-08,A
-2.95E-08,A
-2.98E-08,A
-2.98E-08,A
-2.13E-08,A
-2.17E-08,A
-1.35E-08,A
2.71E-09,A
-4.83E-09,A
-2.09E-08,A
2.80E-09,A
2.64E-09,A
-4.87E-09,A
-2.09E-08,A
-2.08E-08,A
-5.60E-09,A
-6.01E-09,A
-5.63E-09,A
2.85E-09,A
1.09E-08,A
-4.79E-09,A
-1.28E-08,A
-1.26E-08,A
-4.23E-09,A
3.03E-09,A
1.09E-08,A
-5.10E-09,A
-4.65E-09,A
-4.88E-09,A
1.06E-08,A
1.88E-08,A
2.65E-09,A
-1.34E-08,A
-5.83E-09,A
2.52E-09,A
-5.61E-09,A
-5.66E-09,A
1.87E-08,A
1.91E-08,A
1.03E-08,A
1.09E-08,A
1.13E-08,A
-4.42E-09,A
-4.73E-09,A
1.06E-08,A
1.07E-08,A
-4.90E-09,A
-2.10E-08,A
-1.39E-08,A
-6.49E-09,A
-6.42E-09,A
-1.56E-08,A
-6.98E-09,A
-1.45E-08,A
-1.45E-08,A
-6.76E-09,A
-7.74E-09,A
-1.48E-08,A
-6.78E-09,A
-2.28E-08,A
-3.15E-08,A
-2.29E-08,A
-2.28E-08,A
-3.08E-08,A
-3.83E-08,A
-3.73E-08,A
-1.47E-08,A
1.41E-09,A
-7.12E-09,A
-6.84E-09,A
-1.51E-08,A
-7.04E-09,A
-1.48E-08,A
-1.50E-08,A
-1.49E-08,A
