F1,F2,F3,F4,F5,F6,F7,F8,label
1.14E-08,1,1.23552823,-8.70E-11,9.90E-11,1.31E-10,2.55E-10,2.91E-10,G
1.74E-08,1,1.885806246,-1.37E-10,9.90E-11,8.08E-11,3.05E-10,2.41E-10,G
1.13E-08,1,1.224690263,-8.62E-11,9.90E-11,1.32E-10,2.54E-10,2.92E-10,G
-1.29E-09,1,-0.139809773,1.87E-11,9.90E-11,2.37E-10,1.49E-10,3.97E-10,G
-1.22E-09,1,-0.132223197,1.81E-11,9.90E-11,2.36E-10,1.50E-10,3.96E-10,G
5.14E-09,1,0.5570715,-3.49E-11,9.90E-11,1.83E-10,2.03E-10,3.43E-10,G
8.29E-09,1,0.898467458,-6.11E-11,9.90E-11,1.57E-10,2.29E-10,3.17E-10,G
-1.64E-09,1,-0.177742658,2.16E-11,9.90E-11,2.40E-10,1.46E-10,3.99E-10,G
1.43E-09,1,0.154982927,-3.95E-12,9.90E-11,2.14E-10,1.72E-10,3.74E-10,G
1.15E-09,1,0.12463662,-1.61E-12,9.90E-11,2.16E-10,1.70E-10,3.76E-10,G
-2.05E-09,1,-0.222178322,2.51E-11,9.90E-11,2.43E-10,1.43E-10,4.03E-10,G
-1.81E-09,1,-0.196167201,2.31E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
-2.46E-09,1,-0.266613986,2.85E-11,9.90E-11,2.46E-10,1.40E-10,4.06E-10,G
7.96E-10,1,0.086270217,1.34E-12,9.90E-11,2.19E-10,1.67E-10,3.79E-10,G
-6.22E-09,1,-0.674121543,5.98E-11,9.90E-11,2.78E-10,1.08E-10,4.38E-10,G
-9.41E-09,1,-1.019852688,8.64E-11,9.90E-11,3.04E-10,8.16E-11,4.64E-10,G
-9.89E-09,1,-1.071874929,9.04E-11,9.90E-11,3.08E-10,7.76E-11,4.68E-10,G
-1.32E-08,1,-1.430611635,1.18E-10,9.90E-11,3.36E-10,5.00E-11,4.96E-10,G
-9.93E-09,1,-1.076210116,9.07E-11,9.90E-11,3.09E-10,7.72E-11,4.69E-10,G
-6.02E-09,1,-0.652445609,5.81E-11,9.90E-11,2.76E-10,1.10E-10,4.36E-10,G
-1.33E-08,1,-1.441449601,1.19E-10,9.90E-11,3.37E-10,4.92E-11,4.97E-10,G
-1.02E-08,1,-1.105472627,9.30E-11,9.90E-11,3.11E-10,7.50E-11,4.71E-10,G
-7.24E-09,1,-0.784668806,6.83E-11,9.90E-11,2.86E-10,9.97E-11,4.46E-10,G
-1.03E-08,1,-1.116310594,9.38E-11,9.90E-11,3.12E-10,7.42E-11,4.72E-10,G
-7.00E-09,1,-0.758657685,6.63E-11,9.90E-11,2.84E-10,1.02E-10,4.44E-10,G
-3.42E-09,1,-0.370658469,3.65E-11,9.90E-11,2.54E-10,1.31E-10,4.14E-10,G
-6.11E-09,1,-0.662199779,5.89E-11,9.90E-11,2.77E-10,1.09E-10,4.37E-10,G
-8.55E-09,1,-0.926646172,7.92E-11,9.90E-11,2.97E-10,8.87E-11,4.57E-10,G
-8.80E-09,1,-0.95374109,8.13E-11,9.90E-11,2.99E-10,8.67E-11,4.59E-10,G
-8.80E-09,1,-0.95374109,8.13E-11,9.90E-11,2.99E-10,8.67E-11,4.59E-10,G
-5.82E-09,1,-0.630769675,5.65E-11,9.90E-11,2.74E-10,1.12E-10,4.34E-10,G
-5.44E-09,1,-0.589585401,5.33E-11,9.90E-11,2.71E-10,1.15E-10,4.31E-10,G
-5.08E-09,1,-0.55056872,5.03E-11,9.90E-11,2.68E-10,1.18E-10,4.28E-10,G
-5.14E-09,1,-0.5570715,5.08E-11,9.90E-11,2.69E-10,1.17E-10,4.29E-10,G
-1.46E-08,1,-1.582343172,1.30E-10,9.90E-11,3.48E-10,3.83E-11,5.08E-10,G
-1.51E-08,1,-1.636533006,1.34E-10,9.90E-11,3.52E-10,3.42E-11,5.12E-10,G
-1.49E-08,1,-1.614857072,1.32E-10,9.90E-11,3.50E-10,3.58E-11,5.10E-10,G
-1.43E-08,1,-1.549829271,1.27E-10,9.90E-11,3.45E-10,4.08E-11,5.05E-10,G
-7.98E-09,1,-0.864869761,7.45E-11,9.90E-11,2.92E-10,9.35E-11,4.52E-10,G
-1.41E-08,1,-1.528153337,1.25E-10,9.90E-11,3.43E-10,4.25E-11,5.03E-10,G
-1.40E-08,1,-1.51731537,1.25E-10,9.90E-11,3.43E-10,4.33E-11,5.03E-10,G
-1.14E-08,1,-1.23552823,1.03E-10,9.90E-11,3.21E-10,6.50E-11,4.81E-10,G
-5.47E-09,1,-0.592836791,5.36E-11,9.90E-11,2.71E-10,1.14E-10,4.31E-10,G
-8.46E-09,1,-0.916892002,7.85E-11,9.90E-11,2.96E-10,8.95E-11,4.56E-10,G
-1.19E-08,1,-1.289718064,1.07E-10,9.90E-11,3.25E-10,6.08E-11,4.85E-10,G
-5.55E-09,1,-0.601507165,5.42E-11,9.90E-11,2.72E-10,1.14E-10,4.32E-10,G
-1.22E-08,1,-1.322231965,1.10E-10,9.90E-11,3.28E-10,5.83E-11,4.88E-10,G
-1.83E-08,1,-1.983347948,1.60E-10,9.90E-11,3.78E-10,7.50E-12,5.38E-10,G
-1.82E-08,1,-1.972509981,1.60E-10,9.90E-11,3.78E-10,8.33E-12,5.38E-10,G
-1.78E-08,1,-1.929158113,1.56E-10,9.90E-11,3.74E-10,1.17E-11,5.34E-10,G
-1.10E-08,1,-1.192176362,9.96E-11,9.90E-11,3.18E-10,6.83E-11,4.78E-10,G
-1.41E-08,1,-1.528153337,1.25E-10,9.90E-11,3.43E-10,4.25E-11,5.03E-10,G
-1.09E-08,1,-1.181338395,9.88E-11,9.90E-11,3.17E-10,6.92E-11,4.77E-10,G
-1.77E-09,1,-0.191832015,2.27E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
-2.08E-09,1,-0.225429712,2.53E-11,9.90E-11,2.43E-10,1.43E-10,4.03E-10,G
-1.84E-09,1,-0.199418591,2.33E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
-1.52E-08,1,-1.647370973,1.35E-10,9.90E-11,3.53E-10,3.33E-11,5.13E-10,G
5.32E-10,1,0.057657984,3.54E-12,9.90E-11,2.21E-10,1.64E-10,3.81E-10,G
5.76E-10,1,0.06242669,3.17E-12,9.90E-11,2.21E-10,1.65E-10,3.81E-10,G
9.42E-10,1,0.102093648,1.21E-13,9.90E-11,2.18E-10,1.68E-10,3.78E-10,G
6.86E-10,1,0.074348453,2.25E-12,9.90E-11,2.20E-10,1.66E-10,3.80E-10,G
3.85E-09,1,0.417261727,-2.41E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
-1.84E-09,1,-0.199418591,2.33E-11,9.90E-11,2.41E-10,1.45E-10,4.01E-10,G
-2.25E-09,1,-0.243854256,2.67E-11,9.90E-11,2.45E-10,1.41E-10,4.05E-10,G
4.90E-09,1,0.531060379,-3.29E-11,9.90E-11,1.85E-10,2.01E-10,3.45E-10,G
4.83E-09,1,0.523473803,-3.23E-11,9.90E-11,1.86E-10,2.00E-10,3.46E-10,G
1.56E-09,1,0.169072284,-5.03E-12,9.90E-11,2.13E-10,1.73E-10,3.73E-10,G
1.49E-09,1,0.161485707,-4.45E-12,9.90E-11,2.13E-10,1.72E-10,3.73E-10,G
-1.08E-09,1,-0.117050043,1.70E-11,9.90E-11,2.35E-10,1.51E-10,3.95E-10,G
4.82E-09,1,0.522390006,-3.22E-11,9.90E-11,1.86E-10,2.00E-10,3.46E-10,G
1.17E-08,1,1.268042131,-8.95E-11,9.90E-11,1.28E-10,2.58E-10,2.88E-10,G
-1.33E-09,1,-0.14414496,1.91E-11,9.90E-11,2.37E-10,1.49E-10,3.97E-10,G
1.79E-09,1,0.193999608,-6.95E-12,9.90E-11,2.11E-10,1.75E-10,3.71E-10,G
1.12E-08,1,1.213852296,-8.54E-11,9.90E-11,1.33E-10,2.53E-10,2.92E-10,G
1.14E-08,1,1.23552823,-8.70E-11,9.90E-11,1.31E-10,2.55E-10,2.91E-10,G
7.77E-09,1,0.84211003,-5.68E-11,9.90E-11,1.61E-10,2.25E-10,3.21E-10,G
1.41E-08,1,1.528153337,-1.10E-10,9.90E-11,1.08E-10,2.78E-10,2.68E-10,G
1.71E-08,1,1.853292345,-1.35E-10,9.90E-11,8.33E-11,3.03E-10,2.43E-10,G
1.42E-08,1,1.538991304,-1.10E-10,9.90E-11,1.08E-10,2.78E-10,2.67E-10,G
1.06E-08,1,1.148824494,-8.04E-11,9.90E-11,1.38E-10,2.48E-10,2.97E-10,G
1.07E-08,1,1.159662461,-8.12E-11,9.90E-11,1.37E-10,2.49E-10,2.97E-10,G
1.05E-08,1,1.137986527,-7.95E-11,9.90E-11,1.38E-10,2.48E-10,2.98E-10,G
1.03E-08,1,1.116310594,-7.79E-11,9.90E-11,1.40E-10,2.46E-10,3.00E-10,G
4.55E-09,1,0.493127495,-2.99E-11,9.90E-11,1.88E-10,1.98E-10,3.48E-10,G
1.42E-08,1,1.538991304,-1.10E-10,9.90E-11,1.08E-10,2.78E-10,2.67E-10,G
8.68E-09,1,0.940735529,-6.44E-11,9.90E-11,1.54E-10,2.32E-10,3.13E-10,G
1.12E-08,1,1.213852296,-8.54E-11,9.90E-11,1.33E-10,2.53E-10,2.92E-10,G
4.74E-09,1,0.513719632,-3.15E-11,9.90E-11,1.86E-10,2.00E-10,3.46E-10,G
4.85E-09,1,0.525641396,-3.24E-11,9.90E-11,1.85E-10,2.00E-10,3.45E-10,G
1.72E-09,1,0.186413031,-6.36E-12,9.90E-11,2.12E-10,1.74E-10,3.72E-10,G
7.57E-09,1,0.820434096,-5.51E-11,9.90E-11,1.63E-10,2.23E-10,3.23E-10,G
8.08E-09,1,0.875707728,-5.94E-11,9.90E-11,1.59E-10,2.27E-10,3.18E-10,G
5.10E-09,1,0.552736313,-3.45E-11,9.90E-11,1.83E-10,2.03E-10,3.43E-10,G
-4.79E-09,1,-0.519138616,4.79E-11,9.90E-11,2.66E-10,1.20E-10,4.26E-10,G
1.12E-08,1,1.213852296,-8.54E-11,9.90E-11,1.33E-10,2.53E-10,2.92E-10,G
2.25E-09,1,0.243854256,-1.08E-11,9.90E-11,2.07E-10,1.79E-10,3.67E-10,G
-4.15E-09,1,-0.449775628,4.26E-11,9.90E-11,2.60E-10,1.25E-10,4.20E-10,G
2.45E-09,1,0.26553019,-1.24E-11,9.90E-11,2.05E-10,1.80E-10,3.65E-10,G
8.83E-09,1,0.95699248,-6.56E-11,9.90E-11,1.52E-10,2.34E-10,3.12E-10,G
1.16E-08,1,1.257204164,-8.87E-11,9.90E-11,1.29E-10,2.57E-10,2.89E-10,G
5.01E-09,1,0.542982143,-3.38E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
8.06E-09,1,0.873540134,-5.92E-11,9.90E-11,1.59E-10,2.27E-10,3.19E-10,G
8.28E-09,1,0.897383662,-6.10E-11,9.90E-11,1.57E-10,2.29E-10,3.17E-10,G
-7.30E-10,1,-0.079117159,1.41E-11,9.90E-11,2.32E-10,1.54E-10,3.92E-10,G
-8.68E-10,1,-0.094073553,1.52E-11,9.90E-11,2.33E-10,1.53E-10,3.93E-10,G
-6.48E-10,1,-0.070230026,1.34E-11,9.90E-11,2.31E-10,1.55E-10,3.91E-10,G
2.39E-09,1,0.25902741,-1.19E-11,9.90E-11,2.06E-10,1.80E-10,3.66E-10,G
-3.36E-09,1,-0.364155689,3.60E-11,9.90E-11,2.54E-10,1.32E-10,4.14E-10,G
-2.21E-11,1,-0.002395191,8.16E-12,9.90E-11,2.26E-10,1.60E-10,3.86E-10,G
-5.42E-10,1,-0.058741781,1.25E-11,9.90E-11,2.30E-10,1.55E-10,3.90E-10,G
2.91E-09,1,0.315384838,-1.63E-11,9.90E-11,2.02E-10,1.84E-10,3.62E-10,G
-4.98E-10,1,-0.053973075,1.21E-11,9.90E-11,2.30E-10,1.56E-10,3.90E-10,G
5.98E-09,1,0.648110422,-4.19E-11,9.90E-11,1.76E-10,2.10E-10,3.36E-10,G
2.74E-09,1,0.296960294,-1.49E-11,9.90E-11,2.03E-10,1.83E-10,3.63E-10,G
-3.76E-09,1,-0.407507557,3.93E-11,9.90E-11,2.57E-10,1.29E-10,4.17E-10,G
-9.22E-10,1,-0.099926055,1.57E-11,9.90E-11,2.34E-10,1.52E-10,3.94E-10,G
-3.96E-10,1,-0.042918349,1.13E-11,9.90E-11,2.29E-10,1.57E-10,3.89E-10,G
-4.05E-09,1,-0.438937661,4.17E-11,9.90E-11,2.60E-10,1.26E-10,4.20E-10,G
-3.90E-09,1,-0.42268071,4.05E-11,9.90E-11,2.58E-10,1.27E-10,4.18E-10,G
-6.85E-09,1,-0.742400735,6.51E-11,9.90E-11,2.83E-10,1.03E-10,4.43E-10,G
-1.32E-08,1,-1.430611635,1.18E-10,9.90E-11,3.36E-10,5.00E-11,4.96E-10,G
-2.91E-10,1,-0.031538484,1.04E-11,9.90E-11,2.28E-10,1.58E-10,3.88E-10,G
-3.39E-09,1,-0.367407079,3.62E-11,9.90E-11,2.54E-10,1.32E-10,4.14E-10,G
-1.60E-08,1,-1.734074709,1.41E-10,9.90E-11,3.59E-10,2.67E-11,5.19E-10,G
-1.29E-08,1,-1.398097734,1.15E-10,9.90E-11,3.33E-10,5.25E-11,4.93E-10,G
-6.22E-09,1,-0.674121543,5.98E-11,9.90E-11,2.78E-10,1.08E-10,4.38E-10,G
-1.34E-08,1,-1.452287568,1.20E-10,9.90E-11,3.37E-10,4.83E-11,4.98E-10,G
-1.62E-08,1,-1.755750642,1.43E-10,9.90E-11,3.61E-10,2.50E-11,5.21E-10,G
-1.31E-08,1,-1.419773668,1.17E-10,9.90E-11,3.35E-10,5.08E-11,4.95E-10,G
-1.28E-08,1,-1.387259767,1.15E-10,9.90E-11,3.33E-10,5.33E-11,4.93E-10,G
3.87E-10,1,0.041942932,4.75E-12,9.90E-11,2.23E-10,1.63E-10,3.83E-10,G
3.41E-09,1,0.369574672,-2.04E-11,9.90E-11,1.97E-10,1.88E-10,3.57E-10,G
6.76E-09,1,0.732646564,-4.84E-11,9.90E-11,1.70E-10,2.16E-10,3.29E-10,G
2.92E-09,1,0.316468634,-1.64E-11,9.90E-11,2.02E-10,1.84E-10,3.61E-10,G
-6.56E-09,1,-0.710970631,6.26E-11,9.90E-11,2.80E-10,1.05E-10,4.41E-10,G
-7.35E-10,1,-0.079659057,1.41E-11,9.90E-11,2.32E-10,1.54E-10,3.92E-10,G
-3.54E-09,1,-0.383664029,3.75E-11,9.90E-11,2.55E-10,1.31E-10,4.15E-10,G
2.79E-09,1,0.302379277,-1.53E-11,9.90E-11,2.03E-10,1.83E-10,3.63E-10,G
2.89E-09,1,0.313217244,-1.61E-11,9.90E-11,2.02E-10,1.84E-10,3.62E-10,G
5.54E-09,1,0.600423368,-3.82E-11,9.90E-11,1.80E-10,2.06E-10,3.40E-10,G
-3.76E-09,1,-0.407507557,3.93E-11,9.90E-11,2.57E-10,1.29E-10,4.17E-10,G
-3.59E-09,1,-0.389083013,3.79E-11,9.90E-11,2.56E-10,1.30E-10,4.16E-10,G
-7.05E-09,1,-0.764076668,6.67E-11,9.90E-11,2.85E-10,1.01E-10,4.45E-10,G
1.23E-08,1,1.333069932,-9.45E-11,9.90E-11,1.23E-10,2.62E-10,2.83E-10,G
-3.31E-09,1,-0.358736705,3.56E-11,9.90E-11,2.53E-10,1.32E-10,4.13E-10,G
5.65E-09,1,0.612345131,-3.91E-11,9.90E-11,1.79E-10,2.07E-10,3.39E-10,G
1.24E-08,1,1.343907899,-9.54E-11,9.90E-11,1.23E-10,2.63E-10,2.83E-10,G
5.41E-09,1,0.586334011,-3.71E-11,9.90E-11,1.81E-10,2.05E-10,3.41E-10,G
-9.07E-10,1,-0.09830036,1.55E-11,9.90E-11,2.33E-10,1.52E-10,3.93E-10,G
2.05E-09,1,0.222178322,-9.11E-12,9.90E-11,2.09E-10,1.77E-10,3.69E-10,G
-4.05E-09,1,-0.438937661,4.17E-11,9.90E-11,2.60E-10,1.26E-10,4.20E-10,G
-6.89E-09,1,-0.746735921,6.54E-11,9.90E-11,2.83E-10,1.03E-10,4.43E-10,G
-3.88E-09,1,-0.420513117,4.03E-11,9.90E-11,2.58E-10,1.28E-10,4.18E-10,G
5.54E-09,1,0.600423368,-3.82E-11,9.90E-11,1.80E-10,2.06E-10,3.40E-10,G
5.62E-09,1,0.609093741,-3.89E-11,9.90E-11,1.79E-10,2.07E-10,3.39E-10,G
5.02E-09,1,0.54406594,-3.39E-11,9.90E-11,1.84E-10,2.02E-10,3.44E-10,G
2.75E-09,1,0.298044091,-1.49E-11,9.90E-11,2.03E-10,1.83E-10,3.63E-10,G
-5.63E-10,1,-0.061017754,1.27E-11,9.90E-11,2.31E-10,1.55E-10,3.91E-10,G
8.80E-09,1,0.95374109,-6.54E-11,9.90E-11,1.53E-10,2.33E-10,3.13E-10,G
5.61E-09,1,0.608009945,-3.88E-11,9.90E-11,1.79E-10,2.07E-10,3.39E-10,G
8.59E-09,1,0.930981359,-6.36E-11,9.90E-11,1.54E-10,2.32E-10,3.14E-10,G
1.26E-08,1,1.365583833,-9.70E-11,9.90E-11,1.21E-10,2.65E-10,2.81E-10,G
9.07E-09,1,0.9830036,-6.76E-11,9.90E-11,1.50E-10,2.36E-10,3.10E-10,G
1.26E-08,1,1.365583833,-9.70E-11,9.90E-11,1.21E-10,2.65E-10,2.81E-10,G
1.60E-08,1,1.734074709,-1.25E-10,9.90E-11,9.25E-11,2.93E-10,2.53E-10,G
1.65E-08,1,1.788264543,-1.30E-10,9.90E-11,8.83E-11,2.97E-10,2.48E-10,G
1.91E-08,1,2.070051683,-1.51E-10,9.90E-11,6.67E-11,3.19E-10,2.27E-10,G
2.28E-08,1,2.47105646,-1.82E-10,9.90E-11,3.58E-11,3.50E-10,1.96E-10,G
2.25E-08,1,2.438542559,-1.80E-10,9.90E-11,3.83E-11,3.48E-10,1.98E-10,G
2.55E-08,1,2.763681567,-2.05E-10,9.90E-11,1.33E-11,3.72E-10,1.73E-10,G
2.53E-08,1,2.742005633,-2.03E-10,9.90E-11,1.50E-11,3.71E-10,1.75E-10,G
2.54E-08,1,2.7528436,-2.04E-10,9.90E-11,1.42E-11,3.72E-10,1.74E-10,G
2.24E-08,1,2.427704592,-1.79E-10,9.90E-11,3.92E-11,3.47E-10,1.99E-10,G
1.94E-08,1,2.102565584,-1.54E-10,9.90E-11,6.42E-11,3.22E-10,2.24E-10,G
1.63E-08,1,1.766588609,-1.28E-10,9.90E-11,9.00E-11,2.96E-10,2.50E-10,G
1.31E-08,1,1.419773668,-1.01E-10,9.90E-11,1.17E-10,2.69E-10,2.77E-10,G
1.05E-08,1,1.137986527,-7.95E-11,9.90E-11,1.38E-10,2.48E-10,2.98E-10,G
6.83E-09,1,0.740233141,-4.89E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
1.38E-08,1,1.495639436,-1.07E-10,9.90E-11,1.11E-10,2.75E-10,2.71E-10,G
1.10E-08,1,1.192176362,-8.37E-11,9.90E-11,1.34E-10,2.52E-10,2.94E-10,G
-1.93E-09,1,-0.209172762,2.41E-11,9.90E-11,2.42E-10,1.44E-10,4.02E-10,G
-5.61E-09,1,-0.608009945,5.47E-11,9.90E-11,2.73E-10,1.13E-10,4.33E-10,G
-1.51E-08,1,-1.636533006,1.34E-10,9.90E-11,3.52E-10,3.42E-11,5.12E-10,G
1.06E-09,1,0.114882449,-8.62E-13,9.90E-11,2.17E-10,1.69E-10,3.77E-10,G
7.61E-09,1,0.824769283,-5.54E-11,9.90E-11,1.62E-10,2.23E-10,3.22E-10,G
4.50E-09,1,0.487708512,-2.95E-11,9.90E-11,1.88E-10,1.98E-10,3.48E-10,G
3.98E-09,1,0.431351084,-2.52E-11,9.90E-11,1.93E-10,1.93E-10,3.53E-10,G
3.90E-09,1,0.42268071,-2.45E-11,9.90E-11,1.93E-10,1.93E-10,3.53E-10,G
3.87E-09,1,0.41942932,-2.43E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
8.32E-10,1,0.090171885,1.04E-12,9.90E-11,2.19E-10,1.67E-10,3.79E-10,G
7.60E-09,1,0.823685487,-5.54E-11,9.90E-11,1.63E-10,2.23E-10,3.22E-10,G
4.04E-09,1,0.437853864,-2.57E-11,9.90E-11,1.92E-10,1.94E-10,3.52E-10,G
7.05E-09,1,0.764076668,-5.08E-11,9.90E-11,1.67E-10,2.19E-10,3.27E-10,G
1.23E-09,1,0.133306993,-2.28E-12,9.90E-11,2.16E-10,1.70E-10,3.76E-10,G
3.81E-09,1,0.41292654,-2.38E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
3.97E-09,1,0.430267287,-2.51E-11,9.90E-11,1.93E-10,1.93E-10,3.53E-10,G
1.13E-09,1,0.122469026,-1.45E-12,9.90E-11,2.16E-10,1.69E-10,3.76E-10,G
4.05E-09,1,0.438937661,-2.58E-11,9.90E-11,1.92E-10,1.94E-10,3.52E-10,G
1.08E-08,1,1.170500428,-8.20E-11,9.90E-11,1.36E-10,2.50E-10,2.96E-10,G
7.45E-09,1,0.807428536,-5.41E-11,9.90E-11,1.64E-10,2.22E-10,3.24E-10,G
1.02E-08,1,1.105472627,-7.70E-11,9.90E-11,1.41E-10,2.45E-10,3.01E-10,G
1.36E-08,1,1.473963502,-1.05E-10,9.90E-11,1.13E-10,2.73E-10,2.72E-10,G
1.03E-08,1,1.116310594,-7.79E-11,9.90E-11,1.40E-10,2.46E-10,3.00E-10,G
7.28E-09,1,0.789003992,-5.27E-11,9.90E-11,1.65E-10,2.21E-10,3.25E-10,G
6.80E-09,1,0.736981751,-4.87E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
3.85E-09,1,0.417261727,-2.41E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
1.63E-08,1,1.766588609,-1.28E-10,9.90E-11,9.00E-11,2.96E-10,2.50E-10,G
1.59E-08,1,1.723236742,-1.25E-10,9.90E-11,9.33E-11,2.93E-10,2.53E-10,G
1.21E-10,1,0.01311394,6.96E-12,9.90E-11,2.25E-10,1.61E-10,3.85E-10,G
1.03E-08,1,1.116310594,-7.79E-11,9.90E-11,1.40E-10,2.46E-10,3.00E-10,G
9.14E-10,1,0.099059018,3.54E-13,9.90E-11,2.18E-10,1.68E-10,3.78E-10,G
3.71E-09,1,0.402088573,-2.29E-11,9.90E-11,1.95E-10,1.91E-10,3.55E-10,G
6.79E-09,1,0.735897954,-4.86E-11,9.90E-11,1.69E-10,2.17E-10,3.29E-10,G
4.66E-10,1,0.050504926,4.09E-12,9.90E-11,2.22E-10,1.64E-10,3.82E-10,G
6.63E-09,1,0.718557207,-4.73E-11,9.90E-11,1.71E-10,2.15E-10,3.31E-10,G
2.93E-09,1,0.317552431,-1.64E-11,9.90E-11,2.01E-10,1.84E-10,3.61E-10,G
-5.25E-11,1,-0.005689933,8.41E-12,9.90E-11,2.26E-10,1.60E-10,3.86E-10,G
3.22E-09,1,0.348982535,-1.89E-11,9.90E-11,1.99E-10,1.87E-10,3.59E-10,G
-8.94E-12,1,-0.000968914,8.05E-12,9.90E-11,2.26E-10,1.60E-10,3.86E-10,G
-6.26E-09,1,-0.67845673,6.01E-11,9.90E-11,2.78E-10,1.08E-10,4.38E-10,G
5.18E-10,1,0.056140669,3.65E-12,9.90E-11,2.22E-10,1.64E-10,3.82E-10,G
3.80E-09,1,0.411842743,-2.37E-11,9.90E-11,1.94E-10,1.92E-10,3.54E-10,G
7.14E-09,1,0.773830839,-5.15E-11,9.90E-11,1.66E-10,2.20E-10,3.26E-10,G
1.59E-08,1,1.723236742,-1.25E-10,9.90E-11,9.33E-11,2.93E-10,2.53E-10,G
1.24E-08,1,1.343907899,-9.54E-11,9.90E-11,1.23E-10,2.63E-10,2.83E-10,G
9.03E-09,1,0.978668414,-6.73E-11,9.90E-11,1.51E-10,2.35E-10,3.11E-10,G
1.22E-08,1,1.322231965,-9.37E-11,9.90E-11,1.24E-10,2.62E-10,2.84E-10,G
1.87E-08,1,2.026699816,-1.48E-10,9.90E-11,7.00E-11,3.16E-10,2.30E-10,G
1.47E-08,1,1.593181138,-1.15E-10,9.90E-11,1.03E-10,2.83E-10,2.63E-10,G
1.46E-08,1,1.582343172,-1.14E-10,9.90E-11,1.04E-10,2.82E-10,2.64E-10,G
1.80E-08,1,1.950834047,-1.42E-10,9.90E-11,7.58E-11,3.10E-10,2.36E-10,G
2.15E-08,1,2.33016289,-1.71E-10,9.90E-11,4.67E-11,3.39E-10,2.07E-10,G
2.71E-08,1,2.937089038,-2.18E-10,9.90E-11,0,3.86E-10,1.60E-10,G
2.04E-08,1,2.210945253,-1.62E-10,9.90E-11,5.58E-11,3.30E-10,2.16E-10,G
2.05E-08,1,2.22178322,-1.63E-10,9.90E-11,5.50E-11,3.31E-10,2.15E-10,G
2.05E-08,1,2.22178322,-1.63E-10,9.90E-11,5.50E-11,3.31E-10,2.15E-10,G
1.82E-08,1,1.972509981,-1.44E-10,9.90E-11,7.42E-11,3.12E-10,2.34E-10,G
1.50E-08,1,1.625695039,-1.17E-10,9.90E-11,1.01E-10,2.85E-10,2.61E-10,G
1.84E-08,1,1.994185915,-1.45E-10,9.90E-11,7.25E-11,3.13E-10,2.33E-10,G
1.57E-08,1,1.701560808,-1.23E-10,9.90E-11,9.50E-11,2.91E-10,2.55E-10,G
1.77E-08,1,1.918320146,-1.40E-10,9.90E-11,7.83E-11,3.07E-10,2.38E-10,G
1.79E-08,1,1.93999608,-1.41E-10,9.90E-11,7.67E-11,3.09E-10,2.37E-10,G
1.51E-08,1,1.636533006,-1.18E-10,9.90E-11,1.00E-10,2.86E-10,2.60E-10,G
1.79E-08,1,1.93999608,-1.41E-10,9.90E-11,7.67E-11,3.09E-10,2.37E-10,G
1.81E-08,1,1.961672014,-1.43E-10,9.90E-11,7.50E-11,3.11E-10,2.35E-10,G
1.24E-08,1,1.343907899,-9.54E-11,9.90E-11,1.23E-10,2.63E-10,2.83E-10,G
1.79E-08,1,1.93999608,-1.41E-10,9.90E-11,7.67E-11,3.09E-10,2.37E-10,G
2.16E-08,1,2.341000857,-1.72E-10,9.90E-11,4.58E-11,3.40E-10,2.06E-10,G
1.18E-08,1,1.278880098,-9.04E-11,9.90E-11,1.28E-10,2.58E-10,2.88E-10,G
2.54E-08,1,2.7528436,-2.04E-10,9.90E-11,1.42E-11,3.72E-10,1.74E-10,G
2.22E-08,1,2.406028658,-1.77E-10,9.90E-11,4.08E-11,3.45E-10,2.01E-10,G
1.84E-08,1,1.994185915,-1.45E-10,9.90E-11,7.25E-11,3.13E-10,2.33E-10,G
1.83E-08,1,1.983347948,-1.45E-10,9.90E-11,7.33E-11,3.13E-10,2.33E-10,G
1.49E-08,1,1.614857072,-1.16E-10,9.90E-11,1.02E-10,2.84E-10,2.62E-10,G
1.55E-08,1,1.679884874,-1.21E-10,9.90E-11,9.67E-11,2.89E-10,2.57E-10,G
5.68E-09,1,0.615596522,-3.94E-11,9.90E-11,1.79E-10,2.07E-10,3.38E-10,G
2.68E-09,1,0.290457514,-1.44E-11,9.90E-11,2.04E-10,1.82E-10,3.64E-10,G
8.96E-09,1,0.971081837,-6.67E-11,9.90E-11,1.51E-10,2.35E-10,3.11E-10,G
2.80E-09,1,0.303463074,-1.54E-11,9.90E-11,2.03E-10,1.83E-10,3.63E-10,G
-5.99E-10,1,-0.064919422,1.30E-11,9.90E-11,2.31E-10,1.55E-10,3.91E-10,G
1.87E-09,1,0.202669982,-7.61E-12,9.90E-11,2.10E-10,1.76E-10,3.70E-10,G
-1.16E-09,1,-0.125720416,1.76E-11,9.90E-11,2.36E-10,1.50E-10,3.96E-10,G
